MatchID,TournamentID,MatchName,Stage,MatchDate,MatchTime,StadiumID,HomeTeamID,AwayTeamID,HomeTeamScore,AwayTeamScore,ExtraTime,PenaltyShootout,HomePenalty,AwayPenalty,Result
M-1986-47,WC-1986,Argentina v England,quarter-finals,6/22/1986,12:00:00,S-099,T-03,T-27,2,1,0,0,0,0,home team win
M-1986-48,WC-1986,Spain v Belgium,quarter-finals,6/22/1986,16:00:00,S-104,T-71,T-06,1,1,1,1,0,5,away team win
M-1986-49,WC-1986,France v West Germany,semi-finals,6/25/1986,12:00:00,S-095,T-28,T-83,0,2,0,0,0,0,away team win
M-1986-50,WC-1986,Argentina v Belgium,semi-finals,6/25/1986,16:00:00,S-099,T-03,T-06,2,0,0,0,0,0,home team win
M-1986-51,WC-1986,Belgium v France,third-place match,6/28/1986,12:00:00,S-104,T-06,T-28,2,4,1,0,0,0,away team win
M-1986-52,WC-1986,Argentina v West Germany,final,6/29/1986,12:00:00,S-099,T-03,T-83,3,2,0,0,0,0,home team win
M-1990-01,WC-1990,Argentina v Cameroon,group stage,06/08/1990,18:00:00,S-074,T-03,T-11,0,1,0,0,0,0,away team win
M-1990-02,WC-1990,Soviet Union v Romania,group stage,06/09/1990,17:00:00,S-068,T-70,T-59,0,2,0,0,0,0,away team win
M-1990-03,WC-1990,United Arab Emirates v Colombia,group stage,06/09/1990,17:00:00,S-069,T-79,T-15,0,2,0,0,0,0,away team win
M-1990-04,WC-1990,Italy v Austria,group stage,06/09/1990,21:00:00,S-079,T-39,T-05,1,0,0,0,0,0,home team win
M-1990-05,WC-1990,United States v Czechoslovakia,group stage,06/10/1990,17:00:00,S-071,T-80,T-20,1,5,0,0,0,0,away team win
M-1990-06,WC-1990,Brazil v Sweden,group stage,06/10/1990,21:00:00,S-082,T-09,T-72,2,1,0,0,0,0,home team win
M-1990-07,WC-1990,West Germany v Yugoslavia,group stage,06/10/1990,21:00:00,S-074,T-83,T-84,4,1,0,0,0,0,home team win
M-1990-08,WC-1990,Costa Rica v Scotland,group stage,06/11/1990,17:00:00,S-073,T-16,T-62,1,0,0,0,?,0,home team win
M-1990-09,WC-1990,England v Republic of Ireland,group stage,06/11/1990,21:00:00,S-070,T-27,T-58,1,1,0,0,0,?,draw
M-1990-10,WC-1990,Belgium v South Korea,group stage,06/12/1990,17:00:00,S-084,T-06,T-69,2,0,0,0,0,0,home team win
M-1990-11,WC-1990,Netherlands v Egypt,group stage,06/12/1990,21:00:00,S-077,T-46,T-25,1,1,0,0,0,0,draw
M-1990-12,WC-1990,Uruguay v Spain,group stage,6/13/1990,17:00:00,S-083,T-81,T-71,0,0,0,0,0,0,draw
M-1990-13,WC-1990,Argentina v Soviet Union,group stage,6/13/1990,21:00:00,S-076,T-03,T-70,2,0,0,0,0,0,home team win
M-1990-14,WC-1990,Cameroon v Romania,group stage,6/14/1990,17:00:00,S-068,T-11,T-59,2,1,0,0,0,0,home team win
M-1990-15,WC-1990,Yugoslavia v Colombia,group stage,6/14/1990,17:00:00,S-069,T-84,T-15,1,0,0,0,0,0,home team win
M-1990-16,WC-1990,Italy v United States,group stage,6/14/1990,21:00:00,S-079,T-39,T-80,1,0,0,0,0,0,home team win
M-1990-17,WC-1990,Austria v Czechoslovakia,group stage,6/15/1990,17:00:00,S-071,T-05,T-20,0,1,0,0,0,0,away team win
M-1990-18,WC-1990,West Germany v United Arab Emirates,group stage,6/15/1990,21:00:00,S-074,T-83,T-79,5,1,0,0,0,0,home team win
M-1990-19,WC-1990,Brazil v Costa Rica,group stage,6/16/1990,17:00:00,S-082,T-09,T-16,1,0,0,0,0,0,home team win
M-1990-20,WC-1990,Sweden v Scotland,group stage,6/16/1990,21:00:00,S-073,T-72,T-62,1,2,0,0,0,0,away team win
M-1990-21,WC-1990,England v Netherlands,group stage,6/16/1990,21:00:00,S-070,T-27,T-46,0,0,0,0,0,0,draw
M-1990-22,WC-1990,Republic of Ireland v Egypt,group stage,6/17/1990,17:00:00,S-077,T-58,T-25,0,0,0,0,0,0,draw
M-1990-23,WC-1990,Belgium v Uruguay,group stage,6/17/1990,21:00:00,S-084,T-06,T-81,3,1,0,0,0,0,home team win
M-1990-24,WC-1990,South Korea v Spain,group stage,6/17/1990,21:00:00,S-083,T-69,T-71,1,3,0,0,0,0,away team win
M-1990-25,WC-1990,Argentina v Romania,group stage,6/18/1990,21:00:00,S-076,T-03,T-59,1,1,0,0,0,0,draw
M-1990-26,WC-1990,Cameroon v Soviet Union,group stage,6/18/1990,21:00:00,S-068,T-11,T-70,0,4,0,0,0,0,away team win
M-1990-27,WC-1990,West Germany v Colombia,group stage,6/19/1990,17:00:00,S-074,T-83,T-15,1,1,0,0,0,0,draw
M-1990-28,WC-1990,Yugoslavia v United Arab Emirates,group stage,6/19/1990,17:00:00,S-069,T-84,T-79,4,1,0,0,0,0,home team win
M-1990-29,WC-1990,Austria v United States,group stage,6/19/1990,21:00:00,S-071,T-05,T-80,2,1,0,0,0,0,home team win
M-1990-30,WC-1990,Italy v Czechoslovakia,group stage,6/19/1990,21:00:00,S-079,T-39,T-20,2,0,0,0,0,0,home team win
M-1990-31,WC-1990,Brazil v Scotland,group stage,6/20/1990,21:00:00,S-082,T-09,T-62,1,0,0,0,0,0,home team win
M-1990-32,WC-1990,Sweden v Costa Rica,group stage,6/20/1990,21:00:00,S-073,T-72,T-16,1,2,0,0,0,0,away team win
M-1990-33,WC-1990,Belgium v Spain,group stage,6/21/1990,17:00:00,S-084,T-06,T-71,1,2,0,0,0,0,away team win
M-1990-34,WC-1990,South Korea v Uruguay,group stage,6/21/1990,17:00:00,S-083,T-69,T-81,0,1,0,0,0,0,away team win
M-1990-35,WC-1990,England v Egypt,group stage,6/21/1990,21:00:00,S-070,T-27,T-25,1,0,0,0,0,0,home team win
M-1990-36,WC-1990,Republic of Ireland v Netherlands,group stage,6/21/1990,21:00:00,S-077,T-58,T-46,1,1,0,0,0,0,draw
M-1990-37,WC-1990,Cameroon v Colombia,round of 16,6/23/1990,17:00:00,S-076,T-11,T-15,2,1,1,0,0,0,home team win
M-1990-38,WC-1990,Czechoslovakia v Costa Rica,round of 16,6/23/1990,21:00:00,S-068,T-20,T-16,4,1,0,0,0,0,home team win
M-1990-39,WC-1990,Brazil v Argentina,round of 16,6/24/1990,17:00:00,S-082,T-09,T-03,0,1,0,0,0,0,away team win
M-1990-40,WC-1990,West Germany v Netherlands,round of 16,6/24/1990,21:00:00,S-074,T-83,T-46,2,1,0,0,0,0,home team win
M-1990-41,WC-1990,Republic of Ireland v Romania,round of 16,6/25/1990,17:00:00,S-073,T-58,T-59,0,0,1,1,5,4,home team win
M-1990-42,WC-1990,Italy v Uruguay,round of 16,6/25/1990,21:00:00,S-079,T-39,T-81,2,0,0,0,0,0,home team win
M-1990-43,WC-1990,Spain v Yugoslavia,round of 16,6/26/1990,17:00:00,S-084,T-71,T-84,1,2,1,0,0,0,away team win
M-1990-44,WC-1990,England v Belgium,round of 16,6/26/1990,21:00:00,S-069,T-27,T-06,1,0,1,0,0,0,home team win
M-1990-45,WC-1990,Argentina v Yugoslavia,quarter-finals,6/30/1990,17:00:00,S-071,T-03,T-84,0,0,1,1,3,2,home team win
M-1990-46,WC-1990,Republic of Ireland v Italy,quarter-finals,6/30/1990,21:00:00,S-079,T-58,T-39,0,1,0,0,0,0,away team win
M-1990-47,WC-1990,Czechoslovakia v West Germany,quarter-finals,07/01/1990,17:00:00,S-074,T-20,T-83,0,1,0,0,0,0,away team win
M-1990-48,WC-1990,Cameroon v England,quarter-finals,07/01/1990,21:00:00,S-076,T-11,T-27,2,3,1,0,0,0,away team win
M-1990-49,WC-1990,Argentina v Italy,semi-finals,07/03/1990,20:00:00,S-076,T-03,T-39,1,1,1,1,4,3,home team win
M-1990-50,WC-1990,West Germany v England,semi-finals,07/04/1990,20:00:00,S-082,T-83,T-27,1,1,1,1,4,3,home team win
M-1990-51,WC-1990,Italy v England,third-place match,07/07/1990,20:00:00,S-068,T-39,T-27,2,1,0,0,0,0,home team win
M-1990-52,WC-1990,West Germany v Argentina,final,07/08/1990,20:00:00,S-079,T-83,T-03,1,0,0,0,0,0,home team win
M-1994-01,WC-1994,Germany v Bolivia,group stage,6/17/1994,14:00:00,S-182,T-29,T-07,1,0,0,0,0,0,home team win
M-1994-02,WC-1994,Spain v South Korea,group stage,6/17/1994,18:30:00,S-183,T-71,T-69,2,2,0,0,0,0,draw
M-1994-03,WC-1994,United States v Switzerland,group stage,6/18/1994,11:30:00,S-188,T-80,T-73,1,1,0,0,0,0,draw
M-1994-04,WC-1994,Italy v Republic of Ireland,group stage,6/18/1994,16:00:00,S-184,T-39,T-58,0,1,0,0,0,0,away team win
M-1994-05,WC-1994,Colombia v Romania,group stage,6/18/1994,16:30:00,S-187,T-15,T-59,1,3,0,0,0,0,away team win
M-1994-06,WC-1994,Belgium v Morocco,group stage,6/19/1994,12:30:00,S-186,T-06,T-45,1,0,0,0,0,0,home team win
M-1994-07,WC-1994,Norway v Mexico,group stage,6/19/1994,16:00:00,S-190,T-51,T-44,1,0,0,0,0,0,home team win
M-1994-08,WC-1994,Cameroon v Sweden,group stage,6/19/1994,16:30:00,S-187,T-11,T-72,2,2,0,0,0,0,draw
M-1994-09,WC-1994,Brazil v Russia,group stage,6/20/1994,13:00:00,S-189,T-09,T-60,2,0,0,0,0,0,home team win
M-1994-10,WC-1994,Netherlands v Saudi Arabia,group stage,6/20/1994,19:30:00,S-190,T-46,T-61,2,1,0,0,0,0,home team win
M-1994-11,WC-1994,Argentina v Greece,group stage,6/21/1994,12:30:00,S-185,T-03,T-31,4,0,0,0,0,0,home team win
M-1994-12,WC-1994,Germany v Spain,group stage,6/21/1994,15:00:00,S-182,T-29,T-71,1,1,0,0,0,0,draw
M-1994-13,WC-1994,Nigeria v Bulgaria,group stage,6/21/1994,18:30:00,S-183,T-48,T-10,3,0,0,0,0,0,home team win
M-1994-14,WC-1994,Romania v Switzerland,group stage,6/22/1994,16:00:00,S-188,T-59,T-73,1,4,0,0,0,0,away team win
M-1994-15,WC-1994,United States v Colombia,group stage,6/22/1994,16:30:00,S-187,T-80,T-15,2,1,0,0,0,0,home team win
M-1994-16,WC-1994,Italy v Norway,group stage,6/23/1994,16:00:00,S-184,T-39,T-51,1,0,0,0,0,0,home team win
M-1994-17,WC-1994,South Korea v Bolivia,group stage,6/23/1994,19:30:00,S-185,T-69,T-07,0,0,0,0,0,0,draw
M-1994-18,WC-1994,Mexico v Republic of Ireland,group stage,6/24/1994,12:30:00,S-186,T-44,T-58,2,1,0,0,?,0,home team win
M-1994-19,WC-1994,Brazil v Cameroon,group stage,6/24/1994,13:00:00,S-189,T-09,T-11,3,0,0,0,0,?,home team win
M-1994-20,WC-1994,Sweden v Russia,group stage,6/24/1994,19:30:00,S-188,T-72,T-60,3,1,0,0,0,0,home team win
M-1994-21,WC-1994,Belgium v Netherlands,group stage,6/25/1994,12:30:00,S-186,T-06,T-46,1,0,0,0,0,0,home team win
M-1994-22,WC-1994,Saudi Arabia v Morocco,group stage,6/25/1994,12:30:00,S-184,T-61,T-45,2,1,0,0,0,0,home team win
M-1994-23,WC-1994,Argentina v Nigeria,group stage,6/25/1994,16:00:00,S-185,T-03,T-48,2,1,0,0,0,0,home team win
M-1994-24,WC-1994,Bulgaria v Greece,group stage,6/26/1994,11:30:00,S-182,T-10,T-31,4,0,0,0,0,0,home team win
M-1994-25,WC-1994,Switzerland v Colombia,group stage,6/26/1994,13:00:00,S-189,T-73,T-15,0,2,0,0,0,0,away team win
M-1994-26,WC-1994,United States v Romania,group stage,6/26/1994,13:00:00,S-187,T-80,T-59,0,1,0,0,0,0,away team win
M-1994-27,WC-1994,Bolivia v Spain,group stage,6/27/1994,15:00:00,S-182,T-07,T-71,1,3,0,0,0,0,away team win
M-1994-28,WC-1994,Germany v South Korea,group stage,6/27/1994,15:00:00,S-183,T-29,T-69,3,2,0,0,0,0,home team win
M-1994-29,WC-1994,Italy v Mexico,group stage,6/28/1994,12:30:00,S-190,T-39,T-44,1,1,0,0,0,0,draw
M-1994-30,WC-1994,Republic of Ireland v Norway,group stage,6/28/1994,12:30:00,S-184,T-58,T-51,0,0,0,0,0,0,draw
M-1994-31,WC-1994,Russia v Cameroon,group stage,6/28/1994,13:00:00,S-189,T-60,T-11,6,1,0,0,0,0,home team win
M-1994-32,WC-1994,Brazil v Sweden,group stage,6/28/1994,16:00:00,S-188,T-09,T-72,1,1,0,0,0,0,draw
M-1994-33,WC-1994,Belgium v Saudi Arabia,group stage,6/29/1994,12:30:00,S-190,T-06,T-61,0,1,0,0,0,0,away team win
M-1994-34,WC-1994,Morocco v Netherlands,group stage,6/29/1994,12:30:00,S-186,T-45,T-46,1,2,0,0,0,0,away team win
M-1994-35,WC-1994,Argentina v Bulgaria,group stage,6/30/1994,18:30:00,S-183,T-03,T-10,0,2,0,0,0,0,away team win
M-1994-36,WC-1994,Greece v Nigeria,group stage,6/30/1994,19:30:00,S-185,T-31,T-48,0,2,0,0,0,0,away team win
M-1994-37,WC-1994,Germany v Belgium,round of 16,07/02/1994,12:00:00,S-182,T-29,T-06,3,2,0,0,0,0,home team win
M-1994-38,WC-1994,Spain v Switzerland,round of 16,07/02/1994,16:30:00,S-190,T-71,T-73,3,0,0,0,0,0,home team win
M-1994-39,WC-1994,Saudi Arabia v Sweden,round of 16,07/03/1994,12:00:00,S-183,T-61,T-72,1,3,0,0,0,0,away team win
M-1994-40,WC-1994,Romania v Argentina,round of 16,07/03/1994,13:30:00,S-187,T-59,T-03,3,2,0,0,0,0,home team win
M-1994-41,WC-1994,Netherlands v Republic of Ireland,round of 16,07/04/1994,12:00:00,S-186,T-46,T-58,2,0,0,0,0,0,home team win
M-1994-42,WC-1994,Brazil v United States,round of 16,07/04/1994,12:30:00,S-189,T-09,T-80,1,0,0,0,0,0,home team win
M-1994-43,WC-1994,Nigeria v Italy,round of 16,07/05/1994,13:00:00,S-185,T-48,T-39,1,2,1,0,0,0,away team win
M-1994-44,WC-1994,Mexico v Bulgaria,round of 16,07/05/1994,16:30:00,S-184,T-44,T-10,1,1,1,1,1,3,away team win
M-1994-45,WC-1994,Italy v Spain,quarter-finals,07/09/1994,12:00:00,S-185,T-39,T-71,2,1,0,0,0,0,home team win
M-1994-46,WC-1994,Netherlands v Brazil,quarter-finals,07/09/1994,14:30:00,S-183,T-46,T-09,2,3,0,0,0,0,away team win
M-1994-47,WC-1994,Bulgaria v Germany,quarter-finals,07/10/1994,12:00:00,S-184,T-10,T-29,2,1,0,0,0,0,home team win
M-1994-48,WC-1994,Romania v Sweden,quarter-finals,07/10/1994,12:30:00,S-189,T-59,T-72,2,2,1,1,4,5,away team win
M-1994-49,WC-1994,Bulgaria v Italy,semi-finals,7/13/1994,16:00:00,S-184,T-10,T-39,1,2,0,0,0,0,away team win
M-1994-50,WC-1994,Sweden v Brazil,semi-finals,7/13/1994,16:30:00,S-187,T-72,T-09,0,1,0,0,0,0,away team win
M-1994-51,WC-1994,Sweden v Bulgaria,third-place match,7/16/1994,12:30:00,S-187,T-72,T-10,4,0,0,0,0,0,home team win
M-1994-52,WC-1994,Brazil v Italy,final,7/17/1994,12:30:00,S-187,T-09,T-39,0,0,1,1,3,2,home team win
M-1998-01,WC-1998,Brazil v Scotland,group stage,06/10/1998,17:30:00,S-048,T-09,T-62,2,1,0,0,0,0,home team win
M-1998-02,WC-1998,Morocco v Norway,group stage,06/10/1998,21:00:00,S-043,T-45,T-51,2,2,0,0,0,0,draw
M-1998-03,WC-1998,Italy v Chile,group stage,06/11/1998,17:30:00,S-037,T-39,T-13,2,2,0,0,0,0,draw
M-1998-04,WC-1998,Cameroon v Austria,group stage,06/11/1998,21:00:00,S-051,T-11,T-05,1,1,0,0,0,0,draw
M-1998-05,WC-1998,Paraguay v Bulgaria,group stage,06/12/1998,14:30:00,S-043,T-53,T-10,0,0,0,0,0,0,draw
M-1998-06,WC-1998,Saudi Arabia v Denmark,group stage,06/12/1998,17:30:00,S-039,T-61,T-21,0,1,0,0,0,0,away team win
M-1998-07,WC-1998,France v South Africa,group stage,06/12/1998,21:00:00,S-042,T-28,T-68,3,0,0,0,0,0,home team win
M-1998-08,WC-1998,Spain v Nigeria,group stage,6/13/1998,14:30:00,S-044,T-71,T-48,2,3,0,0,0,0,away team win
M-1998-09,WC-1998,South Korea v Mexico,group stage,6/13/1998,17:30:00,S-041,T-69,T-44,1,3,0,0,0,0,away team win
M-1998-10,WC-1998,Netherlands v Belgium,group stage,6/13/1998,21:00:00,S-048,T-46,T-06,0,0,0,0,0,0,draw
M-1998-11,WC-1998,Argentina v Japan,group stage,6/14/1998,14:30:00,S-051,T-03,T-42,1,0,0,0,0,0,home team win
M-1998-12,WC-1998,Yugoslavia v Iran,group stage,6/14/1998,17:30:00,S-049,T-84,T-36,1,0,0,0,0,0,home team win
M-1998-13,WC-1998,Jamaica v Croatia,group stage,6/14/1998,21:00:00,S-039,T-41,T-17,1,3,0,0,0,0,away team win
M-1998-14,WC-1998,England v Tunisia,group stage,6/15/1998,14:30:00,S-042,T-27,T-76,2,0,0,0,?,0,home team win
M-1998-15,WC-1998,Romania v Colombia,group stage,6/15/1998,17:30:00,S-041,T-59,T-15,1,0,0,0,0,?,home team win
M-1998-16,WC-1998,Germany v United States,group stage,6/15/1998,21:00:00,S-045,T-29,T-80,2,0,0,0,0,0,home team win
M-1998-17,WC-1998,Scotland v Norway,group stage,6/16/1998,17:30:00,S-037,T-62,T-51,1,1,0,0,0,0,draw
M-1998-18,WC-1998,Brazil v Morocco,group stage,6/16/1998,21:00:00,S-044,T-09,T-45,3,0,0,0,0,0,home team win
M-1998-19,WC-1998,Chile v Austria,group stage,6/17/1998,17:30:00,S-049,T-13,T-05,1,1,0,0,0,0,draw
M-1998-20,WC-1998,Italy v Cameroon,group stage,6/17/1998,21:00:00,S-043,T-39,T-11,3,0,0,0,0,0,home team win
M-1998-21,WC-1998,South Africa v Denmark,group stage,6/18/1998,17:30:00,S-051,T-68,T-21,1,1,0,0,0,0,draw
M-1998-22,WC-1998,France v Saudi Arabia,group stage,6/18/1998,21:00:00,S-048,T-28,T-61,4,0,0,0,0,0,home team win
M-1998-23,WC-1998,Nigeria v Bulgaria,group stage,6/19/1998,17:30:00,S-045,T-48,T-10,1,0,0,0,0,0,home team win
M-1998-24,WC-1998,Spain v Paraguay,group stage,6/19/1998,21:00:00,S-049,T-71,T-53,0,0,0,0,0,0,draw
M-1998-25,WC-1998,Japan v Croatia,group stage,6/20/1998,14:30:00,S-044,T-42,T-17,0,1,0,0,0,0,away team win
M-1998-26,WC-1998,Belgium v Mexico,group stage,6/20/1998,17:30:00,S-037,T-06,T-44,2,2,0,0,0,0,draw
M-1998-27,WC-1998,Netherlands v South Korea,group stage,6/20/1998,21:00:00,S-042,T-46,T-69,5,0,0,0,0,0,home team win
M-1998-28,WC-1998,Germany v Yugoslavia,group stage,6/21/1998,14:30:00,S-039,T-29,T-84,2,2,0,0,0,0,draw
M-1998-29,WC-1998,Argentina v Jamaica,group stage,6/21/1998,17:30:00,S-045,T-03,T-41,5,0,0,0,0,0,home team win
M-1998-30,WC-1998,United States v Iran,group stage,6/21/1998,21:00:00,S-041,T-80,T-36,1,2,0,0,0,0,away team win
M-1998-31,WC-1998,Colombia v Tunisia,group stage,6/22/1998,17:30:00,S-043,T-15,T-76,1,0,0,0,0,0,home team win
M-1998-32,WC-1998,Romania v England,group stage,6/22/1998,21:00:00,S-051,T-59,T-27,2,1,0,0,0,0,home team win
M-1998-33,WC-1998,Chile v Cameroon,group stage,6/23/1998,16:00:00,S-044,T-13,T-11,1,1,0,0,0,0,draw
M-1998-34,WC-1998,Italy v Austria,group stage,6/23/1998,16:00:00,S-048,T-39,T-05,2,1,0,0,0,0,home team win
M-1998-35,WC-1998,Brazil v Norway,group stage,6/23/1998,21:00:00,S-042,T-09,T-51,1,2,0,0,0,0,away team win
M-1998-36,WC-1998,Scotland v Morocco,group stage,6/23/1998,21:00:00,S-049,T-62,T-45,0,3,0,0,0,0,away team win
M-1998-37,WC-1998,France v Denmark,group stage,6/24/1998,16:00:00,S-041,T-28,T-21,2,1,0,0,0,0,home team win
M-1998-38,WC-1998,South Africa v Saudi Arabia,group stage,6/24/1998,16:00:00,S-037,T-68,T-61,2,2,0,0,0,0,draw
M-1998-39,WC-1998,Nigeria v Paraguay,group stage,6/24/1998,21:00:00,S-051,T-48,T-53,1,3,0,0,0,0,away team win
M-1998-40,WC-1998,Spain v Bulgaria,group stage,6/24/1998,21:00:00,S-039,T-71,T-10,6,1,0,0,0,0,home team win
M-1998-41,WC-1998,Belgium v South Korea,group stage,6/25/1998,16:00:00,S-045,T-06,T-69,1,1,0,0,0,0,draw
M-1998-42,WC-1998,Netherlands v Mexico,group stage,6/25/1998,16:00:00,S-049,T-46,T-44,2,2,0,0,0,0,draw
M-1998-43,WC-1998,Germany v Iran,group stage,6/25/1998,21:00:00,S-043,T-29,T-36,2,0,0,0,0,0,home team win
M-1998-44,WC-1998,United States v Yugoslavia,group stage,6/25/1998,21:00:00,S-044,T-80,T-84,0,1,0,0,0,0,away team win
M-1998-45,WC-1998,Argentina v Croatia,group stage,6/26/1998,16:00:00,S-037,T-03,T-17,1,0,0,0,0,0,home team win
M-1998-46,WC-1998,Japan v Jamaica,group stage,6/26/1998,16:00:00,S-041,T-42,T-41,1,2,0,0,?,0,away team win
M-1998-47,WC-1998,Colombia v England,group stage,6/26/1998,21:00:00,S-039,T-15,T-27,0,2,0,0,0,?,away team win
M-1998-48,WC-1998,Romania v Tunisia,group stage,6/26/1998,21:00:00,S-048,T-59,T-76,1,1,0,0,0,0,draw
M-1998-49,WC-1998,Italy v Norway,round of 16,6/27/1998,16:30:00,S-042,T-39,T-51,1,0,0,0,0,0,home team win
M-1998-50,WC-1998,Brazil v Chile,round of 16,6/27/1998,21:00:00,S-045,T-09,T-13,4,1,0,0,0,0,home team win
M-1998-51,WC-1998,France v Paraguay,round of 16,6/28/1998,16:30:00,S-039,T-28,T-53,1,0,1,0,0,0,home team win
M-1998-52,WC-1998,Nigeria v Denmark,round of 16,6/28/1998,21:00:00,S-048,T-48,T-21,1,4,0,0,0,0,away team win
M-1998-53,WC-1998,Germany v Mexico,round of 16,6/29/1998,16:30:00,S-043,T-29,T-44,2,1,0,0,0,0,home team win
M-1998-54,WC-1998,Netherlands v Yugoslavia,round of 16,6/29/1998,21:00:00,S-051,T-46,T-84,2,1,0,0,0,0,home team win
M-1998-55,WC-1998,Romania v Croatia,round of 16,6/30/1998,16:30:00,S-037,T-59,T-17,0,1,0,0,0,0,away team win
M-1998-56,WC-1998,Argentina v England,round of 16,6/30/1998,21:00:00,S-049,T-03,T-27,2,2,1,1,4,3,home team win
M-1998-57,WC-1998,Italy v France,quarter-finals,07/03/1998,16:30:00,S-048,T-39,T-28,0,0,1,1,3,4,away team win
M-1998-58,WC-1998,Brazil v Denmark,quarter-finals,07/03/1998,21:00:00,S-044,T-09,T-21,3,2,0,0,0,0,home team win
M-1998-59,WC-1998,Netherlands v Argentina,quarter-finals,07/04/1998,16:30:00,S-042,T-46,T-03,2,1,0,0,0,0,home team win
M-1998-60,WC-1998,Germany v Croatia,quarter-finals,07/04/1998,21:00:00,S-041,T-29,T-17,0,3,0,0,0,0,away team win
M-1998-61,WC-1998,Brazil v Netherlands,semi-finals,07/07/1998,21:00:00,S-042,T-09,T-46,1,1,1,1,4,2,home team win
M-1998-62,WC-1998,France v Croatia,semi-finals,07/08/1998,21:00:00,S-048,T-28,T-17,2,1,0,0,0,0,home team win
M-1998-63,WC-1998,Netherlands v Croatia,third-place match,07/11/1998,21:00:00,S-045,T-46,T-17,1,2,0,0,0,0,away team win
M-1998-64,WC-1998,Brazil v France,final,07/12/1998,21:00:00,S-048,T-09,T-28,0,3,0,0,0,0,away team win
M-2002-01,WC-2002,France v Senegal,group stage,5/31/2002,20:30:00,S-144,T-28,T-63,0,1,0,0,0,0,away team win
M-2002-02,WC-2002,Republic of Ireland v Cameroon,group stage,06/01/2002,15:30:00,S-088,T-58,T-11,1,1,0,0,0,0,draw
M-2002-03,WC-2002,Uruguay v Denmark,group stage,06/01/2002,18:00:00,S-146,T-81,T-21,1,2,0,0,0,0,away team win
M-2002-04,WC-2002,Germany v Saudi Arabia,group stage,06/01/2002,20:30:00,S-092,T-29,T-61,8,0,0,0,0,0,home team win
M-2002-05,WC-2002,Argentina v Nigeria,group stage,06/02/2002,14:30:00,S-085,T-03,T-48,1,0,0,0,0,0,home team win
M-2002-06,WC-2002,Paraguay v South Africa,group stage,06/02/2002,16:30:00,S-137,T-53,T-68,2,2,0,0,0,0,draw
M-2002-07,WC-2002,England v Sweden,group stage,06/02/2002,18:30:00,S-091,T-27,T-72,1,1,0,0,0,0,draw
